benchmark,split,raw_split,review_id,study_id,normalized_label,has_title,has_abstract,has_abstract_text,has_full_text,source_file,reviews_metadata_file,review_metadata_present,blocker_status,blocker_reasons,abstract_only_available,abstract_only_reasons,full_text_only_available,full_text_only_reasons,abstract_plus_full_text_available,abstract_plus_full_text_reasons
csmed_ft,dev,dev,CD008729,CD008729-bib-0001,include,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD008729,CD008729-bib-0063,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD008729,CD008729-bib-0014,include,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD010356,CD010356-bib-0012,include,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD010356,CD010356-bib-0030,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD010356,CD010356-bib-0049,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD010356,CD010356-bib-0036,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD010356,CD010356-bib-0031,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD010356,CD010356-bib-0011,include,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD010356,CD010356-bib-0020,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD010356,CD010356-bib-0059,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD010356,CD010356-bib-0001,include,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD010356,CD010356-bib-0057,exclude,true,true,true,false,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,false,missing_full_text,false,missing_full_text
csmed_ft,dev,dev,CD010952,CD010952-bib-0001,include,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD010952,CD010952-bib-0069,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD010952,CD010952-bib-0071,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD010952,CD010952-bib-0011,include,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD010952,CD010952-bib-0045,include,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD010952,CD010952-bib-0042,include,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD010952,CD010952-bib-0067,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD010952,CD010952-bib-0051,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD010952,CD010952-bib-0062,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD010952,CD010952-bib-0034,include,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD010952,CD010952-bib-0038,include,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD006612,CD006612-bib-0116,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD006612,CD006612-bib-0017,include,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD006612,CD006612-bib-0003,include,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD006612,CD006612-bib-0117,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD006612,CD006612-bib-0036,include,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD006612,CD006612-bib-0088,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD006612,CD006612-bib-0021,include,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD006612,CD006612-bib-0073,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD006612,CD006612-bib-0020,include,false,false,false,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,false,missing_abstract_text,true,,false,missing_abstract_text
csmed_ft,dev,dev,CD006612,CD006612-bib-0051,include,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD006612,CD006612-bib-0071,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD006612,CD006612-bib-0131,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD006612,CD006612-bib-0059,include,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD006612,CD006612-bib-0126,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD006612,CD006612-bib-0063,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD006612,CD006612-bib-0109,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD006612,CD006612-bib-0130,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD006612,CD006612-bib-0038,include,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD006612,CD006612-bib-0128,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD006612,CD006612-bib-0077,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD006612,CD006612-bib-0034,include,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD006612,CD006612-bib-0061,include,false,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD006612,CD006612-bib-0058,include,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD006612,CD006612-bib-0001,include,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD006612,CD006612-bib-0074,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD006612,CD006612-bib-0080,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD006612,CD006612-bib-0009,include,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD006612,CD006612-bib-0008,include,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD006612,CD006612-bib-0072,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD006612,CD006612-bib-0054,include,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD006612,CD006612-bib-0056,include,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD006612,CD006612-bib-0040,include,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD006612,CD006612-bib-0098,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD006612,CD006612-bib-0112,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD010191,CD010191-bib-0033,exclude,true,false,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD010191,CD010191-bib-0053,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD010191,CD010191-bib-0038,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD010191,CD010191-bib-0032,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD010191,CD010191-bib-0058,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD010191,CD010191-bib-0017,exclude,true,false,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD010191,CD010191-bib-0083,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD010191,CD010191-bib-0005,include,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD010191,CD010191-bib-0025,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD010191,CD010191-bib-0010,exclude,false,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD003160,CD003160-bib-0010,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD003160,CD003160-bib-0005,include,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD003160,CD003160-bib-0002,include,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD007514,CD007514-bib-0007,include,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD007714,CD007714-bib-0035,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD007714,CD007714-bib-0023,exclude,true,false,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD007714,CD007714-bib-0025,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD007714,CD007714-bib-0059,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD007714,CD007714-bib-0015,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD007714,CD007714-bib-0102,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD007714,CD007714-bib-0042,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD007714,CD007714-bib-0051,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD007714,CD007714-bib-0044,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD007714,CD007714-bib-0050,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD007714,CD007714-bib-0014,exclude,true,false,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD007714,CD007714-bib-0009,include,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD007714,CD007714-bib-0008,include,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD007714,CD007714-bib-0103,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD007714,CD007714-bib-0048,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD007714,CD007714-bib-0013,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD007714,CD007714-bib-0034,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD007714,CD007714-bib-0056,exclude,true,false,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD007714,CD007714-bib-0062,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD007714,CD007714-bib-0038,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD007714,CD007714-bib-0072,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD007714,CD007714-bib-0085,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD007714,CD007714-bib-0002,include,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD007714,CD007714-bib-0106,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD007714,CD007714-bib-0065,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD003352,CD003352-bib-0043,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD003352,CD003352-bib-0019,include,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD003352,CD003352-bib-0024,include,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD003352,CD003352-bib-0020,include,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD003352,CD003352-bib-0055,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD003352,CD003352-bib-0065,exclude,true,false,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD003352,CD003352-bib-0025,include,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD003352,CD003352-bib-0027,include,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD003824,CD003824-bib-0036,include,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD003824,CD003824-bib-0165,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD003824,CD003824-bib-0121,exclude,false,false,false,false,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,false,missing_abstract_text,false,missing_full_text,false,missing_abstract_text; missing_full_text
csmed_ft,dev,dev,CD003824,CD003824-bib-0164,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD003824,CD003824-bib-0120,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD003824,CD003824-bib-0045,include,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD003824,CD003824-bib-0035,include,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD003824,CD003824-bib-0064,include,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD003824,CD003824-bib-0041,include,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD003824,CD003824-bib-0102,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD003824,CD003824-bib-0112,exclude,true,false,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD003824,CD003824-bib-0159,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD003824,CD003824-bib-0016,include,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD003824,CD003824-bib-0133,exclude,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
csmed_ft,dev,dev,CD003824,CD003824-bib-0059,include,true,true,true,true,data/CSMeD-FT/CSMeD-FT-dev.csv,data/CSMeD-FT/CSMeD-FT-dev_reviews_metadata.json,true,ready,,true,,true,,true,
